125555 instructions
89787 instructions
98062 instructions
79060 instructions
76894 instructions
86348 instructions
80574 instructions
79674 instructions
78980 instructions
71294 instructions
75041 instructions
86314 instructions
113729 instructions
129226 instructions
153056 instructions
178793 instructions
189610 instructions
200410 instructions
229617 instructions
254919 instructions
281481 instructions
306700 instructions
60956 instructions
53692 instructions
128825 instructions
319859 instructions
49039 instructions
41990 instructions
37377 instructions
34532 instructions
50352 instructions
66661 instructions
128825 instructions
58927 instructions
65327 instructions
65327 instructions
80529 instructions
128825 instructions
49494 instructions
203202 instructions
39006 instructions
34436 instructions
46221 instructions
65365 instructions
89480 instructions
179037 instructions
75733 instructions
58595 instructions
115346 instructions
52304 instructions
139472 instructions
46041 instructions
40996 instructions
55905 instructions
106145 instructions
93600 instructions
139472 instructions
68016 instructions
59951 instructions
54064 instructions
115346 instructions
125034 instructions
51701 instructions
44483 instructions
35304 instructions
31152 instructions
31202 instructions
110987 instructions
108438 instructions
384868 instructions
29029 instructions
26997 instructions
85947 instructions
32572 instructions
49231 instructions
45196 instructions
62522 instructions
95980 instructions
83698 instructions
70715 instructions
62234 instructions
80478 instructions
77247 instructions
62158 instructions
54836 instructions
49044 instructions
298153 instructions
70820 instructions
50079 instructions
42923 instructions
70820 instructions
39803 instructions
53225 instructions
46853 instructions
69374 instructions
50079 instructions
40908 instructions
36939 instructions
44214 instructions
142399 instructions
49442 instructions
43734 instructions
50079 instructions
43734 instructions
34495 instructions
108031 instructions
108031 instructions
50079 instructions
50079 instructions
55155 instructions
34495 instructions
34495 instructions
34495 instructions
202073 instructions
30514 instructions
30514 instructions
32384 instructions
83968 instructions
33958 instructions
29948 instructions
26713 instructions
28089 instructions
61044 instructions
83968 instructions
31655 instructions
27850 instructions
29185 instructions
83968 instructions
396242 instructions
31119 instructions
27417 instructions
24638 instructions
28223 instructions
202073 instructions
30910 instructions
31035 instructions
27144 instructions
23897 instructions
26935 instructions
31981 instructions
61044 instructions
56228 instructions
50734 instructions
59597 instructions
31171 instructions
72342 instructions
87612 instructions
110200 instructions
123734 instructions
27898 instructions
141271 instructions
26012 instructions
32428 instructions
180558 instructions
40272 instructions
36132 instructions
31979 instructions
29798 instructions
160613 instructions
74509 instructions
31229 instructions
24417 instructions
21581 instructions
24282 instructions
31081 instructions
114985 instructions
71022 instructions
31015 instructions
125832 instructions
24162 instructions
22689 instructions
25413 instructions
30595 instructions
32969 instructions
141594 instructions
30095 instructions
185562 instructions
112229 instructions
71022 instructions
23628 instructions
63532 instructions
21641 instructions
27364 instructions
25620 instructions
27241 instructions
32488 instructions
68741 instructions
34426 instructions
24935 instructions
22013 instructions
23008 instructions
26407 instructions
101154 instructions
141594 instructions
141594 instructions
101154 instructions
174549 instructions
28977 instructions
55355 instructions
264365 instructions
27051 instructions
32933 instructions
97692 instructions
112229 instructions
54025 instructions
99479 instructions
55355 instructions
74865 instructions
59709 instructions
101098 instructions
141070 instructions
347388 instructions
191309 instructions
126830 instructions
238434 instructions
250299 instructions
267959 instructions
324831 instructions
440560 instructions
576187 instructions
695193 instructions
295380 instructions
70324 instructions
123734 instructions
104236 instructions
104493 instructions
102773 instructions
242878 instructions
104166 instructions
113232 instructions
111647 instructions
134375 instructions
164731 instructions
173982 instructions
171037 instructions
192594 instructions
218406 instructions
266099 instructions
310661 instructions
346013 instructions
364617 instructions
379355 instructions
402943 instructions
422672 instructions
431418 instructions
82903 instructions
50974 instructions
413715 instructions
411455 instructions
410115 instructions
409254 instructions
400478 instructions
400502 instructions
400367 instructions
45049 instructions
197616 instructions
174108 instructions
73347 instructions
169514 instructions
65026 instructions
517760 instructions
148411 instructions
54535 instructions
142352 instructions
379796 instructions
52770 instructions
139789 instructions
50689 instructions
136347 instructions
299952 instructions
46563 instructions
265610 instructions
252422 instructions
258931 instructions
276657 instructions
295927 instructions
312498 instructions
329084 instructions
126049 instructions
32107 instructions
86695 instructions
40037 instructions
40037 instructions
42740 instructions
45352 instructions
40181 instructions
58121 instructions
114199 instructions
187507 instructions
276004 instructions
309067 instructions
317324 instructions
342982 instructions
369627 instructions
306887 instructions
388060 instructions
416166 instructions
21909 instructions
386496 instructions
202401 instructions
390073 instructions
407778 instructions
395974 instructions
370845 instructions
351913 instructions
336268 instructions
322955 instructions
311552 instructions
297595 instructions
288013 instructions
280039 instructions
274275 instructions
272010 instructions
270405 instructions
270348 instructions
268873 instructions
265857 instructions
262925 instructions
260043 instructions
257289 instructions
253314 instructions
19324 instructions
249587 instructions
247903 instructions
247229 instructions
246552 instructions
246323 instructions
246126 instructions
245017 instructions
244824 instructions
244323 instructions
243982 instructions
244161 instructions
244093 instructions
243345 instructions
242151 instructions
15025 instructions
245513 instructions
247408 instructions
249824 instructions
250604 instructions
249310 instructions
248321 instructions
247946 instructions
247018 instructions
246884 instructions
250978 instructions
249712 instructions
250277 instructions
248069 instructions
244311 instructions
243265 instructions
242388 instructions
241301 instructions
240406 instructions
240466 instructions
240832 instructions
243860 instructions
246050 instructions
249941 instructions
253666 instructions
252987 instructions
251522 instructions
249045 instructions
249350 instructions
249454 instructions
246470 instructions
244829 instructions
246080 instructions
248898 instructions
251965 instructions
251790 instructions
250378 instructions
248750 instructions
247328 instructions
245540 instructions
30571 instructions
243406 instructions
241897 instructions
125832 instructions
240387 instructions
236277 instructions
238569 instructions
239464 instructions
238559 instructions
238582 instructions
239164 instructions
239518 instructions
238966 instructions
239620 instructions
137314 instructions
238975 instructions
238391 instructions
238443 instructions
185562 instructions
185562 instructions
186854 instructions
193278 instructions
193242 instructions
186810 instructions
182207 instructions
187604 instructions
195359 instructions
203865 instructions
230232 instructions
263398 instructions
296917 instructions
323432 instructions
337482 instructions
352775 instructions
369048 instructions
389490 instructions
410067 instructions
429537 instructions
441608 instructions
452392 instructions
463197 instructions
474031 instructions
475739 instructions
474267 instructions
478000 instructions
480002 instructions
488577 instructions
93688 instructions
489828 instructions
486408 instructions
484907 instructions
486711 instructions
491280 instructions
497707 instructions
502605 instructions
499988 instructions
494551 instructions
500347 instructions
497848 instructions
507286 instructions
506130 instructions
514188 instructions
518178 instructions
515648 instructions
511962 instructions
504313 instructions
493747 instructions
501495 instructions
507808 instructions
502365 instructions
489367 instructions
476492 instructions
467766 instructions
459831 instructions
459710 instructions
63784 instructions
472882 instructions
23594 instructions
503754 instructions
532586 instructions
556454 instructions
214519 instructions
580162 instructions
558271 instructions
214519 instructions
546886 instructions
209039 instructions
541827 instructions
203397 instructions
347388 instructions
540886 instructions
23594 instructions
21005 instructions
33990 instructions
196607 instructions
125832 instructions
529092 instructions
125832 instructions
143583 instructions
529447 instructions
536938 instructions
56456 instructions
62897 instructions
510669 instructions
477636 instructions
449210 instructions
419862 instructions
426515 instructions
398822 instructions
364266 instructions
56939 instructions
341508 instructions
105620 instructions
50339 instructions
105620 instructions
129501 instructions
58571 instructions
49955 instructions
60478 instructions
324154 instructions
44108 instructions
47139 instructions
303549 instructions
51004 instructions
63250 instructions
51878 instructions
293629 instructions
55484 instructions
294189 instructions
312488 instructions
59397 instructions
332105 instructions
60296 instructions
349435 instructions
61134 instructions
61969 instructions
364169 instructions
62808 instructions
347319 instructions
63624 instructions
346244 instructions
62438 instructions
342763 instructions
63034 instructions
332235 instructions
66340 instructions
332082 instructions
67810 instructions
346210 instructions
66495 instructions
373307 instructions
382584 instructions
67057 instructions
395497 instructions
393602 instructions
361317 instructions
379875 instructions
66892 instructions
392479 instructions
414466 instructions
434363 instructions
459414 instructions
149606 instructions
60008 instructions
480696 instructions
54643 instructions
48131 instructions
57268 instructions
471118 instructions
69776 instructions
79686 instructions
471832 instructions
92013 instructions
100948 instructions
471163 instructions
100948 instructions
500981 instructions
106847 instructions
118178 instructions
103064 instructions
513008 instructions
121506 instructions
112031 instructions
347388 instructions
130068 instructions
524830 instructions
146703 instructions
116231 instructions
530871 instructions
111140 instructions
551727 instructions
161071 instructions
589909 instructions
539676 instructions
52025 instructions
512106 instructions
104610 instructions
40855 instructions
490419 instructions
473467 instructions
102137 instructions
146692 instructions
92869 instructions
448601 instructions
420796 instructions
418018 instructions
407146 instructions
398537 instructions
391396 instructions
392552 instructions
392354 instructions
130220 instructions
385405 instructions
85144 instructions
113000 instructions
35036 instructions
68206 instructions
103613 instructions
80034 instructions
105753 instructions
72200 instructions
254224 instructions
136293 instructions
70914 instructions
233781 instructions
370451 instructions
30989 instructions
105284 instructions
30706 instructions
139396 instructions
48645 instructions
226538 instructions
346618 instructions
382377 instructions
358614 instructions
408297 instructions
495313 instructions
83418 instructions
361034 instructions
463953 instructions
80501 instructions
364695 instructions
82093 instructions
484411 instructions
102329 instructions
369288 instructions
526158 instructions
193606 instructions
503812 instructions
490080 instructions
352370 instructions
516698 instructions
581052 instructions
640778 instructions
672171 instructions
419928 instructions
718884 instructions
758643 instructions
13287 instructions
13287 instructions
474043 instructions
27573 instructions
73896 instructions
87264 instructions
160975 instructions
164711 instructions
68645 instructions
76174 instructions
95324 instructions
122068 instructions
148728 instructions
170236 instructions
189068 instructions
209709 instructions
227642 instructions
242580 instructions
254345 instructions
256649 instructions
265372 instructions
272491 instructions
277708 instructions
282696 instructions
294917 instructions
311838 instructions
341192 instructions
265995 instructions
129635 instructions
151018 instructions
257490 instructions
40156 instructions
64084 instructions
32606 instructions
33709 instructions
55114 instructions
22132 instructions
22132 instructions
33244 instructions
55114 instructions
45158 instructions
55203 instructions
29613 instructions
26362 instructions
29711 instructions
189596 instructions
33223 instructions
40584 instructions
34193 instructions
30169 instructions
34607 instructions
40156 instructions
27365 instructions
27365 instructions
40156 instructions
40156 instructions
30451 instructions
36532 instructions
30451 instructions
37694 instructions
36532 instructions
31495 instructions
189596 instructions
58870 instructions
37694 instructions
46632 instructions
56556 instructions
40156 instructions
39545 instructions
42985 instructions
47208 instructions
36038 instructions
51430 instructions
50470 instructions
56556 instructions
63996 instructions
43905 instructions
61963 instructions
78188 instructions
64823 instructions
53438 instructions
36861 instructions
170630 instructions
41545 instructions
41545 instructions
49930 instructions
68627 instructions
65208 instructions
53068 instructions
114611 instructions
59205 instructions
32744 instructions
30373 instructions
37881 instructions
33475 instructions
33475 instructions
26822 instructions
74644 instructions
28671 instructions
53068 instructions
22429 instructions
19767 instructions
71201 instructions
26061 instructions
23709 instructions
18547 instructions
25226 instructions
74145 instructions
48953 instructions
47438 instructions
74644 instructions
47210 instructions
266868 instructions
83507 instructions
74644 instructions
47438 instructions
47438 instructions
49907 instructions
61042 instructions
74049 instructions
89882 instructions
110172 instructions
120791 instructions
37684 instructions
135766 instructions
37684 instructions
43401 instructions
170630 instructions
83507 instructions
83507 instructions
61196 instructions
61196 instructions
47210 instructions
170630 instructions
47210 instructions
74644 instructions
126050 instructions
45681 instructions
235212 instructions
44798 instructions
44798 instructions
39621 instructions
36075 instructions
112006 instructions
170630 instructions
24472 instructions
24472 instructions
44785 instructions
108684 instructions
87842 instructions
74644 instructions
87842 instructions
208527 instructions
92323 instructions
74644 instructions
75112 instructions
114665 instructions
170630 instructions
112006 instructions
98877 instructions
112745 instructions
114611 instructions
135689 instructions
159159 instructions
125432 instructions
120567 instructions
184070 instructions
106462 instructions
139036 instructions
97170 instructions
114611 instructions
100482 instructions
123914 instructions
101034 instructions
173005 instructions
122557 instructions
97107 instructions
116407 instructions
224331 instructions
85556 instructions
147351 instructions
98742 instructions
257831 instructions
118696 instructions
120196 instructions
180085 instructions
151889 instructions
294023 instructions
117643 instructions
186869 instructions
179455 instructions
163685 instructions
124818 instructions
162454 instructions
210211 instructions
205415 instructions
144197 instructions
145054 instructions
99271 instructions
125483 instructions
220563 instructions
210205 instructions
78101 instructions
230533 instructions
162055 instructions
153283 instructions
127534 instructions
80679 instructions
148097 instructions
252092 instructions
158751 instructions
130714 instructions
87953 instructions
171484 instructions
177269 instructions
277858 instructions
274108 instructions
144345 instructions
110104 instructions
205584 instructions
197653 instructions
73313 instructions
161650 instructions
195059 instructions
121385 instructions
131366 instructions
194675 instructions
156621 instructions
213442 instructions
194002 instructions
174538 instructions
200488 instructions
180487 instructions
203792 instructions
230683 instructions
257608 instructions
288846 instructions
316098 instructions
337738 instructions
353894 instructions
350391 instructions
359503 instructions
373595 instructions
386386 instructions
397425 instructions
412418 instructions
426960 instructions
403521 instructions
492851 instructions
111176 instructions
133170 instructions
151595 instructions
411319 instructions
411319 instructions
492620 instructions
150401 instructions
587100 instructions
674461 instructions
120262 instructions
116803 instructions
103018 instructions
139071 instructions
217424 instructions
266515 instructions
287555 instructions
318183 instructions
120262 instructions
108355 instructions
106787 instructions
776275 instructions
129316 instructions
136431 instructions
158141 instructions
184572 instructions
133128 instructions
198288 instructions
209852 instructions
251676 instructions
281675 instructions
315094 instructions
345052 instructions
305274 instructions
69918 instructions
73313 instructions
69918 instructions
422038 instructions
67025 instructions
89749 instructions
79536 instructions
273067 instructions
271460 instructions
71847 instructions
78253 instructions
62562 instructions
63581 instructions
56614 instructions
81049 instructions
61909 instructions
106777 instructions
48589 instructions
94975 instructions
39550 instructions
35014 instructions
31352 instructions
42467 instructions
93523 instructions
73313 instructions
73313 instructions
189594 instructions
83538 instructions
78130 instructions
142510 instructions
142510 instructions
126652 instructions
133878 instructions
176258 instructions
229434 instructions
268980 instructions
336549 instructions
439854 instructions
522883 instructions
65412 instructions
51919 instructions
171073 instructions
40208 instructions
365361 instructions
50772 instructions
21041 instructions
21041 instructions
294595 instructions
27899 instructions
31361 instructions
50772 instructions
35632 instructions
50772 instructions
21297 instructions
45505 instructions
40253 instructions
16501 instructions
34482 instructions
30525 instructions
12869 instructions
10019 instructions
17565 instructions
45798 instructions
20902 instructions
20902 instructions
38800 instructions
77716 instructions
23925 instructions
28053 instructions
28053 instructions
28053 instructions
24735 instructions
170474 instructions
18574 instructions
18574 instructions
24607 instructions
35568 instructions
38426 instructions
54971 instructions
35787 instructions
170474 instructions
35115 instructions
145062 instructions
45248 instructions
61652 instructions
102238 instructions
104234 instructions
74162 instructions
77716 instructions
92465 instructions
145062 instructions
145062 instructions
149179 instructions
155202 instructions
74162 instructions
92465 instructions
77716 instructions
77716 instructions
94439 instructions
157590 instructions
142686 instructions
82243 instructions
142686 instructions
74162 instructions
74162 instructions
73001 instructions
79662 instructions
64336 instructions
43847 instructions
56597 instructions
56597 instructions
43847 instructions
43847 instructions
49027 instructions
68582 instructions
124579 instructions
40119 instructions
136934 instructions
35367 instructions
268323 instructions
34959 instructions
139718 instructions
132339 instructions
142247 instructions
35325 instructions
183514 instructions
33373 instructions
40133 instructions
95418 instructions
95418 instructions
114496 instructions
135812 instructions
150171 instructions
239113 instructions
69651 instructions
147277 instructions
142367 instructions
216534 instructions
63667 instructions
184564 instructions
113125 instructions
177514 instructions
113125 instructions
214239 instructions
125132 instructions
194287 instructions
155484 instructions
188467 instructions
193216 instructions
221789 instructions
246753 instructions
264076 instructions
279382 instructions
292372 instructions
292792 instructions
308183 instructions
314209 instructions
323758 instructions
328593 instructions
328110 instructions
323646 instructions
338108 instructions
354930 instructions
373419 instructions
390774 instructions
403493 instructions
403071 instructions
397235 instructions
401915 instructions
403657 instructions
405396 instructions
411275 instructions
410621 instructions
53205 instructions
407384 instructions
409019 instructions
430388 instructions
435562 instructions
424744 instructions
423696 instructions
425245 instructions
428917 instructions
432954 instructions
430152 instructions
422268 instructions
413353 instructions
400152 instructions
36178 instructions
383689 instructions
367081 instructions
359516 instructions
357020 instructions
352988 instructions
361877 instructions
365157 instructions
371468 instructions
366039 instructions
357423 instructions
342952 instructions
346497 instructions
359897 instructions
348914 instructions
346900 instructions
347274 instructions
360417 instructions
386476 instructions
385985 instructions
178360 instructions
372805 instructions
387455 instructions
21854 instructions
98984 instructions
98984 instructions
21854 instructions
19348 instructions
22969 instructions
32374 instructions
405357 instructions
87148 instructions
87148 instructions
101508 instructions
405357 instructions
175060 instructions
126684 instructions
118102 instructions
130655 instructions
178360 instructions
372769 instructions
38631 instructions
34155 instructions
30514 instructions
40128 instructions
40128 instructions
124567 instructions
172267 instructions
172267 instructions
78561 instructions
36304 instructions
36304 instructions
34213 instructions
36937 instructions
29111 instructions
25645 instructions
22907 instructions
78561 instructions
20833 instructions
18390 instructions
29293 instructions
59347 instructions
124835 instructions
124567 instructions
124567 instructions
157107 instructions
274234 instructions
78561 instructions
124835 instructions
78561 instructions
110238 instructions
103895 instructions
108024 instructions
434622 instructions
125143 instructions
103895 instructions
101071 instructions
97029 instructions
77649 instructions
68574 instructions
66182 instructions
76639 instructions
125663 instructions
161718 instructions
133310 instructions
84267 instructions
120905 instructions
87943 instructions
106741 instructions
94800 instructions
102088 instructions
123888 instructions
130063 instructions
159713 instructions
197095 instructions
238884 instructions
283046 instructions
317330 instructions
344542 instructions
368249 instructions
341752 instructions
68862 instructions
56246 instructions
68862 instructions
50370 instructions
263435 instructions
44741 instructions
58507 instructions
57664 instructions
51860 instructions
171062 instructions
29564 instructions
179009 instructions
179009 instructions
179388 instructions
182358 instructions
185484 instructions
189291 instructions
190945 instructions
45875 instructions
191367 instructions
193851 instructions
195947 instructions
40376 instructions
34694 instructions
209111 instructions
241696 instructions
43559 instructions
34455 instructions
30484 instructions
49174 instructions
20010 instructions
15511 instructions
53915 instructions
12161 instructions
9494 instructions
17736 instructions
115457 instructions
115457 instructions
128258 instructions
150648 instructions
30990 instructions
41741 instructions
174828 instructions
41741 instructions
30990 instructions
36516 instructions
183837 instructions
183837 instructions
48588 instructions
52312 instructions
33319 instructions
29466 instructions
26708 instructions
28120 instructions
146488 instructions
42393 instructions
393269 instructions
66206 instructions
74233 instructions
87724 instructions
80748 instructions
52312 instructions
52312 instructions
61783 instructions
85845 instructions
109255 instructions
80748 instructions
80748 instructions
147813 instructions
54587 instructions
72980 instructions
146488 instructions
357951 instructions
127042 instructions
72980 instructions
72980 instructions
54587 instructions
49048 instructions
26148 instructions
97563 instructions
66181 instructions
66181 instructions
59134 instructions
30902 instructions
30902 instructions
30902 instructions
127042 instructions
46164 instructions
46164 instructions
114601 instructions
42051 instructions
114991 instructions
44131 instructions
44131 instructions
39137 instructions
59158 instructions
79296 instructions
111384 instructions
97563 instructions
120798 instructions
106974 instructions
101149 instructions
101149 instructions
107182 instructions
126111 instructions
146195 instructions
127042 instructions
170734 instructions
114601 instructions
114601 instructions
81629 instructions
317678 instructions
127042 instructions
55078 instructions
97563 instructions
48922 instructions
48922 instructions
26148 instructions
26148 instructions
29203 instructions
28832 instructions
19533 instructions
48922 instructions
113938 instructions
113938 instructions
123101 instructions
131199 instructions
139844 instructions
44303 instructions
44303 instructions
144509 instructions
39584 instructions
54111 instructions
65549 instructions
111594 instructions
38978 instructions
38978 instructions
127042 instructions
142714 instructions
142714 instructions
97563 instructions
97563 instructions
141373 instructions
133707 instructions
119719 instructions
121064 instructions
141578 instructions
153596 instructions
19533 instructions
19533 instructions
29986 instructions
113604 instructions
105948 instructions
166154 instructions
116624 instructions
108574 instructions
49014 instructions
59469 instructions
59469 instructions
49014 instructions
111594 instructions
111594 instructions
150946 instructions
49014 instructions
45113 instructions
39918 instructions
46209 instructions
25983 instructions
25983 instructions
20737 instructions
18485 instructions
33959 instructions
64869 instructions
73301 instructions
49218 instructions
49218 instructions
70495 instructions
40506 instructions
62340 instructions
35967 instructions
88762 instructions
54801 instructions
216021 instructions
150946 instructions
75190 instructions
75190 instructions
19907 instructions
92485 instructions
54801 instructions
88762 instructions
78417 instructions
69746 instructions
71158 instructions
87238 instructions
150946 instructions
122150 instructions
136541 instructions
157243 instructions
172606 instructions
191529 instructions
230526 instructions
276869 instructions
307933 instructions
338087 instructions
364285 instructions
133079 instructions
17567 instructions
13712 instructions
95081 instructions
95081 instructions
95054 instructions
95134 instructions
94928 instructions
10774 instructions
8471 instructions
86913 instructions
17528 instructions
90219 instructions
92466 instructions
97334 instructions
98882 instructions
96790 instructions
96206 instructions
99239 instructions
99827 instructions
102047 instructions
98711 instructions
98541 instructions
98186 instructions
48728 instructions
93738 instructions
48728 instructions
92527 instructions
44974 instructions
97160 instructions
96245 instructions
93250 instructions
88875 instructions
85701 instructions
86605 instructions
114064 instructions
120767 instructions
51802 instructions
120767 instructions
122898 instructions
52071 instructions
123222 instructions
26675 instructions
37581 instructions
27165 instructions
27165 instructions
37581 instructions
26431 instructions
36055 instructions
33563 instructions
20370 instructions
216021 instructions
15777 instructions
23501 instructions
23501 instructions
48241 instructions
25027 instructions
43643 instructions
38610 instructions
46746 instructions
19692 instructions
53825 instructions
162455 instructions
162455 instructions
155849 instructions
158217 instructions
17417 instructions
162327 instructions
55742 instructions
15346 instructions
21704 instructions
35503 instructions
65092 instructions
65092 instructions
90415 instructions
85562 instructions
29464 instructions
25981 instructions
22976 instructions
26023 instructions
31623 instructions
36128 instructions
38279 instructions
39581 instructions
42662 instructions
43541 instructions
47088 instructions
61278 instructions
60256 instructions
54497 instructions
54497 instructions
51371 instructions
62406 instructions
53013 instructions
53013 instructions
13880 instructions
13880 instructions
18851 instructions
27286 instructions
40196 instructions
42448 instructions
83480 instructions
42448 instructions
42448 instructions
37696 instructions
33346 instructions
40155 instructions
35320 instructions
66399 instructions
31689 instructions
47592 instructions
141138 instructions
342296 instructions
116728 instructions
542270 instructions
116728 instructions
66399 instructions
124655 instructions
71356 instructions
83480 instructions
63710 instructions
191507 instructions
117654 instructions
64280 instructions
104115 instructions
56882 instructions
53304 instructions
89163 instructions
55792 instructions
80401 instructions
48808 instructions
191507 instructions
82861 instructions
82861 instructions
33647 instructions
58252 instructions
79055 instructions
48808 instructions
58252 instructions
43139 instructions
70676 instructions
51101 instructions
66385 instructions
132382 instructions
117801 instructions
126241 instructions
184742 instructions
217654 instructions
268400 instructions
336882 instructions
414370 instructions
440777 instructions
64376 instructions
254770 instructions
490278 instructions
191507 instructions
20021 instructions
83480 instructions
50101 instructions
39420 instructions
15504 instructions
13651 instructions
29739 instructions
10716 instructions
23400 instructions
8389 instructions
17351 instructions
54437 instructions
18081 instructions
42223 instructions
14045 instructions
29270 instructions
10985 instructions
17504 instructions
9716 instructions
132219 instructions
9716 instructions
24402 instructions
82143 instructions
29739 instructions
29739 instructions
35114 instructions
46539 instructions
132219 instructions
64218 instructions
17504 instructions
17504 instructions
27674 instructions
33104 instructions
41057 instructions
57854 instructions
92289 instructions
124269 instructions
134853 instructions
143325 instructions
151466 instructions
150936 instructions
179778 instructions
210874 instructions
83480 instructions
239890 instructions
83480 instructions
90436 instructions
264184 instructions
283977 instructions
123219 instructions
161361 instructions
301817 instructions
106058 instructions
51035 instructions
161361 instructions
309874 instructions
123242 instructions
45242 instructions
51094 instructions
303388 instructions
60570 instructions
96335 instructions
69564 instructions
88331 instructions
301063 instructions
94721 instructions
108619 instructions
68829 instructions
108303 instructions
97405 instructions
301253 instructions
60615 instructions
99109 instructions
310936 instructions
114843 instructions
99898 instructions
318456 instructions
111007 instructions
323878 instructions
329432 instructions
328923 instructions
330601 instructions
333269 instructions
335721 instructions
335960 instructions
336490 instructions
337183 instructions
341663 instructions
340378 instructions
341811 instructions
346046 instructions
349052 instructions
349572 instructions
347844 instructions
347830 instructions
348692 instructions
352148 instructions
351138 instructions
353619 instructions
360112 instructions
99701 instructions
361986 instructions
364522 instructions
366830 instructions
369678 instructions
